ClimateID,Date/Time,EventType,MaxGust_kmh,P95_Threshold,ExtremeFlag
8200558,2019-11-01,Extreme Wind,91.0,87.0,1
8200558,2019-11-08,Extreme Wind,97.0,87.0,1
8200558,2019-11-15,Extreme Wind,90.0,87.0,1
8200558,2019-11-18,Extreme Wind,99.0,87.0,1
8200558,2019-11-28,Extreme Wind,97.0,87.0,1
8200558,2019-11-29,Extreme Wind,104.0,87.0,1
8200558,2019-12-03,Extreme Wind,87.0,87.0,1
8200558,2019-12-10,Extreme Wind,94.0,87.0,1
8200558,2019-12-31,Extreme Wind,90.0,87.0,1
8200558,2020-01-17,Extreme Wind,97.0,87.0,1
8200558,2020-01-30,Extreme Wind,87.0,87.0,1
8200558,2020-02-07,Extreme Wind,118.0,87.0,1
8200558,2020-02-08,Extreme Wind,100.0,87.0,1
8200558,2020-02-10,Extreme Wind,89.0,87.0,1
8200558,2020-02-27,Extreme Wind,90.0,87.0,1
8200558,2020-03-04,Extreme Wind,91.0,87.0,1
8200558,2020-03-07,Extreme Wind,89.0,87.0,1
8200558,2020-03-13,Extreme Wind,93.0,87.0,1
8200558,2020-03-24,Extreme Wind,89.0,87.0,1
8200558,2020-03-26,Extreme Wind,92.0,87.0,1
8200558,2020-04-02,Extreme Wind,95.0,87.0,1
8200558,2020-04-03,Extreme Wind,98.0,87.0,1
8200558,2020-04-19,Extreme Wind,91.0,87.0,1
8200558,2020-04-27,Extreme Wind,87.0,87.0,1
8200558,2020-05-09,Extreme Wind,115.0,87.0,1
8200558,2020-05-10,Extreme Wind,102.0,87.0,1
8200558,2020-09-22,Extreme Wind,102.0,87.0,1
8200558,2020-11-02,Extreme Wind,101.0,87.0,1
8200558,2020-11-16,Extreme Wind,92.0,87.0,1
8200558,2021-01-02,Extreme Wind,105.0,87.0,1
8200558,2021-01-17,Extreme Wind,88.0,87.0,1
8200558,2021-02-02,Extreme Wind,100.0,87.0,1
8200558,2021-02-07,Extreme Wind,98.0,87.0,1
8200558,2021-02-08,Extreme Wind,104.0,87.0,1
8200558,2021-02-25,Extreme Wind,95.0,87.0,1
8200558,2021-02-27,Extreme Wind,87.0,87.0,1
8200558,2021-02-28,Extreme Wind,91.0,87.0,1
8200558,2021-03-01,Extreme Wind,100.0,87.0,1
8200558,2021-03-28,Extreme Wind,89.0,87.0,1
8200558,2021-03-29,Extreme Wind,101.0,87.0,1
8200558,2021-04-22,Extreme Wind,88.0,87.0,1
8200558,2021-05-08,Extreme Wind,97.0,87.0,1
8200558,2021-10-27,Extreme Wind,92.0,87.0,1
8200558,2021-11-13,Extreme Wind,90.0,87.0,1
8200558,2021-11-14,Extreme Wind,90.0,87.0,1
8200558,2021-11-19,Extreme Wind,89.0,87.0,1
8200558,2021-11-22,Extreme Wind,101.0,87.0,1
8200558,2021-11-23,Extreme Wind,112.0,87.0,1
8200558,2021-12-06,Extreme Wind,104.0,87.0,1
8200558,2021-12-07,Extreme Wind,103.0,87.0,1
8200558,2021-12-11,Extreme Wind,87.0,87.0,1
8200558,2021-12-12,Extreme Wind,89.0,87.0,1
8200558,2021-12-22,Extreme Wind,88.0,87.0,1
8200558,2022-01-07,Extreme Wind,101.0,87.0,1
8200558,2022-01-08,Extreme Wind,92.0,87.0,1
8200558,2022-01-09,Extreme Wind,87.0,87.0,1
8200558,2022-01-14,Extreme Wind,105.0,87.0,1
8200558,2022-01-29,Extreme Wind,91.0,87.0,1
8200558,2022-01-30,Extreme Wind,118.0,87.0,1
8200558,2022-02-08,Extreme Wind,106.0,87.0,1
8200558,2022-02-18,Extreme Wind,117.0,87.0,1
8200558,2022-03-12,Extreme Wind,97.0,87.0,1
8200558,2022-09-23,Extreme Wind,160.0,87.0,1
8200558,2022-09-24,Extreme Wind,143.0,87.0,1
8200558,2022-11-26,Extreme Wind,110.0,87.0,1
8200558,2022-12-01,Extreme Wind,94.0,87.0,1
8200558,2022-12-04,Extreme Wind,87.0,87.0,1
8200558,2022-12-13,Extreme Wind,98.0,87.0,1
8200558,2022-12-23,Extreme Wind,98.0,87.0,1
8200558,2023-01-13,Extreme Wind,88.0,87.0,1
8200558,2023-01-23,Extreme Wind,94.0,87.0,1
8200558,2023-01-26,Extreme Wind,105.0,87.0,1
8200558,2023-02-06,Extreme Wind,88.0,87.0,1
8200558,2023-02-07,Extreme Wind,89.0,87.0,1
8200558,2023-02-20,Extreme Wind,88.0,87.0,1
8200558,2023-09-16,Extreme Wind,110.0,87.0,1
8200558,2023-09-17,Extreme Wind,99.0,87.0,1
8200558,2023-10-21,Extreme Wind,91.0,87.0,1
8200558,2023-11-18,Extreme Wind,105.0,87.0,1
8200558,2023-11-27,Extreme Wind,94.0,87.0,1
8200558,2023-12-11,Extreme Wind,98.0,87.0,1
8200558,2023-12-18,Extreme Wind,96.0,87.0,1
8200558,2023-12-19,Extreme Wind,91.0,87.0,1
8200558,2023-12-20,Extreme Wind,87.0,87.0,1
8200558,2023-12-21,Extreme Wind,116.0,87.0,1
8200558,2023-12-22,Extreme Wind,87.0,87.0,1
8200558,2023-12-29,Extreme Wind,87.0,87.0,1
8200558,2024-01-10,Extreme Wind,111.0,87.0,1
8200558,2024-01-13,Extreme Wind,93.0,87.0,1
8200558,2024-01-29,Extreme Wind,90.0,87.0,1
8200558,2024-02-04,Extreme Wind,92.0,87.0,1
8200558,2024-02-29,Extreme Wind,100.0,87.0,1
8200558,2024-03-10,Extreme Wind,93.0,87.0,1
8200558,2024-03-11,Extreme Wind,95.0,87.0,1
8200558,2024-03-24,Extreme Wind,98.0,87.0,1
8200558,2024-03-29,Extreme Wind,90.0,87.0,1
8200558,2024-11-13,Extreme Wind,90.0,87.0,1
8200558,2024-11-23,Extreme Wind,104.0,87.0,1
8200558,2024-11-29,Extreme Wind,87.0,87.0,1
8200558,2024-12-05,Extreme Wind,90.0,87.0,1
8200558,2024-12-12,Extreme Wind,88.0,87.0,1
8200558,2025-02-17,Extreme Wind,97.0,87.0,1
8200558,2025-02-18,Extreme Wind,87.0,87.0,1
8200558,2025-03-08,Extreme Wind,87.0,87.0,1
8200558,2025-04-20,Extreme Wind,104.0,87.0,1
8200558,2025-10-31,Extreme Wind,92.0,87.0,1
8200558,2025-11-01,Extreme Wind,95.0,87.0,1
8200558,2025-11-17,Extreme Wind,96.0,87.0,1
8200558,2025-12-03,Extreme Wind,89.0,87.0,1
8200558,2025-12-11,Extreme Wind,87.0,87.0,1
8200558,2025-12-12,Extreme Wind,90.0,87.0,1
8200558,2025-12-19,Extreme Wind,125.0,87.0,1
8200558,2025-12-30,Extreme Wind,93.0,87.0,1
8200558,2026-01-02,Extreme Wind,90.0,87.0,1
8200558,2026-01-16,Extreme Wind,105.0,87.0,1
8200558,2026-01-22,Extreme Wind,92.0,87.0,1
8200558,2026-02-01,Extreme Wind,97.0,87.0,1
8200558,2026-02-23,Extreme Wind,104.0,87.0,1
8200558,2026-03-17,Extreme Wind,89.0,87.0,1
8200573,2018-10-16,Extreme Wind,89.0,72.0,1
8200573,2018-10-20,Extreme Wind,80.0,72.0,1
8200573,2018-10-24,Extreme Wind,75.0,72.0,1
8200573,2018-11-03,Extreme Wind,95.0,72.0,1
8200573,2018-11-04,Extreme Wind,73.0,72.0,1
8200573,2018-11-14,Extreme Wind,92.0,72.0,1
8200573,2018-11-16,Extreme Wind,75.0,72.0,1
8200573,2018-11-27,Extreme Wind,77.0,72.0,1
8200573,2019-01-09,Extreme Wind,74.0,72.0,1
8200573,2019-01-20,Extreme Wind,84.0,72.0,1
8200573,2019-01-24,Extreme Wind,95.0,72.0,1
8200573,2019-01-25,Extreme Wind,78.0,72.0,1
8200573,2019-02-09,Extreme Wind,76.0,72.0,1
8200573,2019-02-10,Extreme Wind,73.0,72.0,1
8200573,2019-02-24,Extreme Wind,86.0,72.0,1
8200573,2019-02-25,Extreme Wind,73.0,72.0,1
8200573,2019-02-26,Extreme Wind,88.0,72.0,1
8200573,2019-03-11,Extreme Wind,81.0,72.0,1
8200573,2019-03-15,Extreme Wind,73.0,72.0,1
8200573,2019-03-22,Extreme Wind,86.0,72.0,1
8200573,2019-04-03,Extreme Wind,90.0,72.0,1
8200573,2019-04-04,Extreme Wind,75.0,72.0,1
8200573,2019-04-27,Extreme Wind,87.0,72.0,1
8200573,2019-10-17,Extreme Wind,106.0,72.0,1
8200573,2019-10-23,Extreme Wind,78.0,72.0,1
8200573,2019-10-31,Extreme Wind,74.0,72.0,1
8200573,2019-11-01,Extreme Wind,84.0,72.0,1
8200573,2019-11-12,Extreme Wind,79.0,72.0,1
8200573,2019-11-24,Extreme Wind,83.0,72.0,1
8200573,2019-11-30,Extreme Wind,72.0,72.0,1
8200573,2019-12-09,Extreme Wind,78.0,72.0,1
8200573,2019-12-10,Extreme Wind,94.0,72.0,1
8200573,2019-12-14,Extreme Wind,80.0,72.0,1
8200573,2019-12-16,Extreme Wind,74.0,72.0,1
8200573,2020-01-17,Extreme Wind,73.0,72.0,1
8200573,2020-02-07,Extreme Wind,88.0,72.0,1
8200573,2020-02-08,Extreme Wind,78.0,72.0,1
8200573,2020-02-27,Extreme Wind,73.0,72.0,1
8200573,2020-03-13,Extreme Wind,73.0,72.0,1
8200573,2020-04-10,Extreme Wind,81.0,72.0,1
8200573,2020-04-13,Extreme Wind,84.0,72.0,1
8200573,2020-04-14,Extreme Wind,79.0,72.0,1
8200573,2020-05-09,Extreme Wind,75.0,72.0,1
8200573,2020-11-02,Extreme Wind,72.0,72.0,1
8200573,2020-12-05,Extreme Wind,75.0,72.0,1
8200573,2021-01-16,Extreme Wind,84.0,72.0,1
8200573,2021-02-02,Extreme Wind,84.0,72.0,1
8200573,2021-03-02,Extreme Wind,76.0,72.0,1
8200573,2021-03-03,Extreme Wind,77.0,72.0,1
8200573,2021-03-12,Extreme Wind,73.0,72.0,1
8200573,2021-03-28,Extreme Wind,74.0,72.0,1
8200573,2021-03-29,Extreme Wind,75.0,72.0,1
8200573,2021-04-01,Extreme Wind,75.0,72.0,1
8200573,2021-07-09,Extreme Wind,88.0,72.0,1
8200573,2021-07-10,Extreme Wind,73.0,72.0,1
8200573,2021-09-02,Extreme Wind,83.0,72.0,1
8200573,2022-09-23,Extreme Wind,104.0,72.0,1
8200573,2022-09-24,Extreme Wind,114.0,72.0,1
8200573,2022-11-08,Extreme Wind,82.0,72.0,1
8200573,2022-11-26,Extreme Wind,81.0,72.0,1
8200573,2022-11-30,Extreme Wind,77.0,72.0,1
8200573,2022-12-01,Extreme Wind,87.0,72.0,1
8200573,2022-12-13,Extreme Wind,74.0,72.0,1
8200573,2022-12-23,Extreme Wind,89.0,72.0,1
8200573,2023-01-13,Extreme Wind,82.0,72.0,1
8200573,2023-01-26,Extreme Wind,95.0,72.0,1
8200573,2023-02-04,Extreme Wind,80.0,72.0,1
8200573,2023-03-14,Extreme Wind,79.0,72.0,1
8200573,2023-04-07,Extreme Wind,77.0,72.0,1
8200573,2023-05-01,Extreme Wind,76.0,72.0,1
8200573,2023-07-21,Extreme Wind,97.0,72.0,1
8200573,2023-09-16,Extreme Wind,96.0,72.0,1
8200573,2023-10-08,Extreme Wind,76.0,72.0,1
8200573,2023-11-27,Extreme Wind,94.0,72.0,1
8200573,2023-12-11,Extreme Wind,98.0,72.0,1
8200573,2023-12-18,Extreme Wind,90.0,72.0,1
8200573,2023-12-21,Extreme Wind,79.0,72.0,1
8200573,2024-01-10,Extreme Wind,88.0,72.0,1
8200573,2024-01-13,Extreme Wind,97.0,72.0,1
8200573,2024-02-28,Extreme Wind,94.0,72.0,1
8200573,2024-02-29,Extreme Wind,102.0,72.0,1
8200573,2024-03-10,Extreme Wind,77.0,72.0,1
8200573,2024-03-24,Extreme Wind,102.0,72.0,1
8200573,2024-04-12,Extreme Wind,80.0,72.0,1
8200573,2024-11-23,Extreme Wind,81.0,72.0,1
8200573,2024-12-05,Extreme Wind,88.0,72.0,1
8200573,2024-12-11,Extreme Wind,72.0,72.0,1
8200573,2024-12-12,Extreme Wind,84.0,72.0,1
8200573,2025-01-28,Extreme Wind,77.0,72.0,1
8200573,2025-02-14,Extreme Wind,81.0,72.0,1
8200573,2025-02-17,Extreme Wind,79.0,72.0,1
8200573,2025-02-18,Extreme Wind,75.0,72.0,1
8200573,2025-02-27,Extreme Wind,72.0,72.0,1
8200573,2025-03-06,Extreme Wind,73.0,72.0,1
8200573,2025-03-08,Extreme Wind,78.0,72.0,1
8200573,2025-04-20,Extreme Wind,79.0,72.0,1
8200573,2025-04-26,Extreme Wind,87.0,72.0,1
8200573,2025-10-31,Extreme Wind,80.0,72.0,1
8200573,2025-12-19,Extreme Wind,99.0,72.0,1
8200573,2026-01-16,Extreme Wind,79.0,72.0,1
8200574,2018-10-16,Extreme Wind,65.0,62.0,1
8200574,2018-10-24,Extreme Wind,68.0,62.0,1
8200574,2018-11-03,Extreme Wind,64.0,62.0,1
8200574,2018-11-14,Extreme Wind,77.0,62.0,1
8200574,2018-11-29,Extreme Wind,64.0,62.0,1
8200574,2018-12-22,Extreme Wind,70.0,62.0,1
8200574,2019-01-20,Extreme Wind,68.0,62.0,1
8200574,2019-01-24,Extreme Wind,82.0,62.0,1
8200574,2019-02-09,Extreme Wind,65.0,62.0,1
8200574,2019-02-26,Extreme Wind,66.0,62.0,1
8200574,2019-03-11,Extreme Wind,65.0,62.0,1
8200574,2019-03-22,Extreme Wind,62.0,62.0,1
8200574,2019-04-03,Extreme Wind,69.0,62.0,1
8200574,2019-04-04,Extreme Wind,66.0,62.0,1
8200574,2019-04-27,Extreme Wind,63.0,62.0,1
8200574,2019-09-07,Extreme Wind,70.0,62.0,1
8200574,2019-10-17,Extreme Wind,72.0,62.0,1
8200574,2019-10-23,Extreme Wind,73.0,62.0,1
8200574,2019-11-01,Extreme Wind,72.0,62.0,1
8200574,2019-11-12,Extreme Wind,64.0,62.0,1
8200574,2019-11-24,Extreme Wind,67.0,62.0,1
8200574,2019-11-29,Extreme Wind,62.0,62.0,1
8200574,2019-12-09,Extreme Wind,62.0,62.0,1
8200574,2019-12-10,Extreme Wind,71.0,62.0,1
8200574,2019-12-14,Extreme Wind,64.0,62.0,1
8200574,2019-12-16,Extreme Wind,64.0,62.0,1
8200574,2020-01-17,Extreme Wind,66.0,62.0,1
8200574,2020-02-07,Extreme Wind,66.0,62.0,1
8200574,2020-04-10,Extreme Wind,64.0,62.0,1
8200574,2020-04-13,Extreme Wind,63.0,62.0,1
8200574,2020-10-08,Extreme Wind,62.0,62.0,1
8200574,2020-12-15,Extreme Wind,63.0,62.0,1
8200574,2020-12-26,Extreme Wind,66.0,62.0,1
8200574,2021-02-02,Extreme Wind,68.0,62.0,1
8200574,2021-02-08,Extreme Wind,64.0,62.0,1
8200574,2021-03-13,Extreme Wind,62.0,62.0,1
8200574,2021-03-27,Extreme Wind,68.0,62.0,1
8200574,2021-03-29,Extreme Wind,64.0,62.0,1
8200574,2021-09-02,Extreme Wind,64.0,62.0,1
8200574,2021-11-22,Extreme Wind,73.0,62.0,1
8200574,2021-12-07,Extreme Wind,65.0,62.0,1
8200574,2021-12-17,Extreme Wind,64.0,62.0,1
8200574,2022-01-07,Extreme Wind,74.0,62.0,1
8200574,2022-01-14,Extreme Wind,69.0,62.0,1
8200574,2022-01-15,Extreme Wind,74.0,62.0,1
8200574,2022-01-17,Extreme Wind,72.0,62.0,1
8200574,2022-01-30,Extreme Wind,67.0,62.0,1
8200574,2022-02-08,Extreme Wind,64.0,62.0,1
8200574,2022-02-18,Extreme Wind,77.0,62.0,1
8200574,2022-03-12,Extreme Wind,69.0,62.0,1
8200574,2022-03-13,Extreme Wind,68.0,62.0,1
8200574,2022-04-19,Extreme Wind,65.0,62.0,1
8200574,2022-09-23,Extreme Wind,90.0,62.0,1
8200574,2022-09-24,Extreme Wind,83.0,62.0,1
8200574,2022-11-08,Extreme Wind,65.0,62.0,1
8200574,2022-11-26,Extreme Wind,70.0,62.0,1
8200574,2022-12-01,Extreme Wind,74.0,62.0,1
8200574,2022-12-13,Extreme Wind,65.0,62.0,1
8200574,2022-12-23,Extreme Wind,78.0,62.0,1
8200574,2023-01-26,Extreme Wind,79.0,62.0,1
8200574,2023-02-04,Extreme Wind,62.0,62.0,1
8200574,2023-09-16,Extreme Wind,88.0,62.0,1
8200574,2023-11-27,Extreme Wind,76.0,62.0,1
8200574,2023-12-11,Extreme Wind,80.0,62.0,1
8200574,2023-12-18,Extreme Wind,76.0,62.0,1
8200574,2023-12-21,Extreme Wind,73.0,62.0,1
8200574,2024-01-10,Extreme Wind,72.0,62.0,1
8200574,2024-01-13,Extreme Wind,67.0,62.0,1
8200574,2024-01-29,Extreme Wind,65.0,62.0,1
8200574,2024-02-28,Extreme Wind,62.0,62.0,1
8200574,2024-02-29,Extreme Wind,85.0,62.0,1
8200574,2024-03-23,Extreme Wind,62.0,62.0,1
8200574,2024-03-24,Extreme Wind,82.0,62.0,1
8200574,2024-04-12,Extreme Wind,63.0,62.0,1
8200574,2024-11-13,Extreme Wind,63.0,62.0,1
8200574,2024-12-05,Extreme Wind,63.0,62.0,1
8200574,2024-12-12,Extreme Wind,62.0,62.0,1
8200574,2025-01-28,Extreme Wind,64.0,62.0,1
8200574,2025-02-14,Extreme Wind,72.0,62.0,1
8200574,2025-03-06,Extreme Wind,63.0,62.0,1
8200574,2025-04-20,Extreme Wind,67.0,62.0,1
8200574,2025-04-26,Extreme Wind,62.0,62.0,1
8200574,2025-11-10,Extreme Wind,68.0,62.0,1
8200574,2025-12-19,Extreme Wind,86.0,62.0,1
8200574,2025-12-20,Extreme Wind,66.0,62.0,1
8200574,2026-01-12,Extreme Wind,67.0,62.0,1
8200574,2026-01-16,Extreme Wind,65.0,62.0,1
8200574,2026-03-17,Extreme Wind,77.0,62.0,1
8400506,2021-12-07,Extreme Wind,76.0,75.0,1
8400506,2021-12-12,Extreme Wind,95.0,75.0,1
8400506,2021-12-23,Extreme Wind,107.0,75.0,1
8400506,2022-01-06,Extreme Wind,90.0,75.0,1
8400506,2022-01-08,Extreme Wind,93.0,75.0,1
8400506,2022-01-17,Extreme Wind,75.0,75.0,1
8400506,2022-01-29,Extreme Wind,79.0,75.0,1
8400506,2022-01-30,Extreme Wind,94.0,75.0,1
8400506,2022-02-12,Extreme Wind,75.0,75.0,1
8400506,2022-02-17,Extreme Wind,81.0,75.0,1
8400506,2022-02-23,Extreme Wind,85.0,75.0,1
8400506,2022-03-13,Extreme Wind,82.0,75.0,1
8400506,2022-04-19,Extreme Wind,75.0,75.0,1
8400506,2022-07-22,Extreme Wind,76.0,75.0,1
8400506,2022-09-24,Extreme Wind,82.0,75.0,1
8400506,2022-11-12,Extreme Wind,79.0,75.0,1
8400506,2022-11-17,Extreme Wind,80.0,75.0,1
8400506,2022-12-13,Extreme Wind,116.0,75.0,1
8400506,2022-12-14,Extreme Wind,132.0,75.0,1
8400506,2022-12-24,Extreme Wind,82.0,75.0,1
8400506,2023-01-26,Extreme Wind,85.0,75.0,1
8400506,2023-02-04,Extreme Wind,83.0,75.0,1
8400506,2023-03-20,Extreme Wind,77.0,75.0,1
8400506,2023-05-28,Extreme Wind,79.0,75.0,1
8400506,2023-08-31,Extreme Wind,76.0,75.0,1
8400506,2023-11-28,Extreme Wind,86.0,75.0,1
8400506,2023-12-11,Extreme Wind,85.0,75.0,1
8400506,2023-12-22,Extreme Wind,84.0,75.0,1
8400506,2024-01-11,Extreme Wind,79.0,75.0,1
8400506,2024-01-14,Extreme Wind,75.0,75.0,1
8400506,2024-01-17,Extreme Wind,77.0,75.0,1
8400506,2024-01-18,Extreme Wind,86.0,75.0,1
8400506,2024-01-19,Extreme Wind,82.0,75.0,1
8400506,2024-03-11,Extreme Wind,84.0,75.0,1
8400506,2024-03-12,Extreme Wind,79.0,75.0,1
8400506,2024-03-24,Extreme Wind,81.0,75.0,1
8400506,2024-08-10,Extreme Wind,75.0,75.0,1
8400506,2024-10-24,Extreme Wind,79.0,75.0,1
8400506,2024-12-05,Extreme Wind,82.0,75.0,1
8400506,2025-01-02,Extreme Wind,76.0,75.0,1
8400506,2025-01-27,Extreme Wind,95.0,75.0,1
8400506,2025-02-14,Extreme Wind,80.0,75.0,1
8400506,2025-02-17,Extreme Wind,83.0,75.0,1
8400506,2025-02-25,Extreme Wind,77.0,75.0,1
8400506,2025-12-15,Extreme Wind,75.0,75.0,1
8400506,2025-12-17,Extreme Wind,79.0,75.0,1
8400506,2025-12-19,Extreme Wind,82.0,75.0,1
8400506,2025-12-20,Extreme Wind,85.0,75.0,1
8400506,2026-01-12,Extreme Wind,88.0,75.0,1
8400506,2026-02-24,Extreme Wind,79.0,75.0,1
8400506,2026-02-27,Extreme Wind,98.0,75.0,1
8400506,2026-03-07,Extreme Wind,104.0,75.0,1
8400506,2026-03-08,Extreme Wind,78.0,75.0,1
8400506,2026-03-09,Extreme Wind,80.0,75.0,1
8400506,2026-03-10,Extreme Wind,79.0,75.0,1
8400506,2026-03-13,Extreme Wind,78.0,75.0,1
8400506,2026-03-17,Extreme Wind,95.0,75.0,1
8400601,2007-11-04,Extreme Wind,111.0,98.0,1
8400601,2007-12-02,Extreme Wind,132.0,98.0,1
8400601,2007-12-03,Extreme Wind,104.0,98.0,1
8400601,2007-12-28,Extreme Wind,102.0,98.0,1
8400601,2008-01-01,Extreme Wind,100.0,98.0,1
8400601,2008-01-23,Extreme Wind,98.0,98.0,1
8400601,2008-02-14,Extreme Wind,111.0,98.0,1
8400601,2008-02-18,Extreme Wind,98.0,98.0,1
8400601,2008-02-19,Extreme Wind,107.0,98.0,1
8400601,2008-02-20,Extreme Wind,100.0,98.0,1
8400601,2008-03-17,Extreme Wind,98.0,98.0,1
8400601,2008-08-15,Extreme Wind,102.0,98.0,1
8400601,2008-10-21,Extreme Wind,106.0,98.0,1
8400601,2008-12-08,Extreme Wind,98.0,98.0,1
8400601,2008-12-10,Extreme Wind,98.0,98.0,1
8400601,2008-12-22,Extreme Wind,122.0,98.0,1
8400601,2008-12-23,Extreme Wind,109.0,98.0,1
8400601,2008-12-25,Extreme Wind,106.0,98.0,1
8400601,2009-01-08,Extreme Wind,98.0,98.0,1
8400601,2009-01-14,Extreme Wind,122.0,98.0,1
8400601,2009-01-15,Extreme Wind,115.0,98.0,1
8400601,2009-01-17,Extreme Wind,100.0,98.0,1
8400601,2009-01-18,Extreme Wind,100.0,98.0,1
8400601,2009-01-19,Extreme Wind,98.0,98.0,1
8400601,2009-01-25,Extreme Wind,113.0,98.0,1
8400601,2009-01-26,Extreme Wind,100.0,98.0,1
8400601,2009-01-29,Extreme Wind,98.0,98.0,1
8400601,2009-02-01,Extreme Wind,102.0,98.0,1
8400601,2009-02-18,Extreme Wind,113.0,98.0,1
8400601,2009-02-19,Extreme Wind,100.0,98.0,1
8400601,2009-10-08,Extreme Wind,98.0,98.0,1
8400601,2009-10-14,Extreme Wind,133.0,98.0,1
8400601,2009-10-17,Extreme Wind,130.0,98.0,1
8400601,2009-10-28,Extreme Wind,104.0,98.0,1
8400601,2009-10-31,Extreme Wind,98.0,98.0,1
8400601,2009-12-01,Extreme Wind,113.0,98.0,1
8400601,2009-12-02,Extreme Wind,113.0,98.0,1
8400601,2009-12-03,Extreme Wind,106.0,98.0,1
8400601,2009-12-22,Extreme Wind,100.0,98.0,1
8400601,2009-12-29,Extreme Wind,98.0,98.0,1
8400601,2010-01-17,Extreme Wind,104.0,98.0,1
8400601,2010-02-05,Extreme Wind,106.0,98.0,1
8400601,2010-09-21,Extreme Wind,156.0,98.0,1
8400601,2010-10-07,Extreme Wind,102.0,98.0,1
8400601,2010-10-16,Extreme Wind,98.0,98.0,1
8400601,2010-10-30,Extreme Wind,100.0,98.0,1
8400601,2010-10-31,Extreme Wind,98.0,98.0,1
8400601,2010-11-30,Extreme Wind,106.0,98.0,1
8400601,2010-12-21,Extreme Wind,109.0,98.0,1
8400601,2010-12-22,Extreme Wind,106.0,98.0,1
8400601,2010-12-24,Extreme Wind,102.0,98.0,1
8400601,2010-12-27,Extreme Wind,98.0,98.0,1
8400601,2011-01-11,Extreme Wind,100.0,98.0,1
8400601,2011-01-14,Extreme Wind,100.0,98.0,1
8400601,2011-01-17,Extreme Wind,98.0,98.0,1
8400601,2011-01-24,Extreme Wind,102.0,98.0,1
8400601,2011-01-28,Extreme Wind,107.0,98.0,1
8400601,2011-02-06,Extreme Wind,109.0,98.0,1
8400601,2011-02-07,Extreme Wind,102.0,98.0,1
8400601,2011-02-16,Extreme Wind,126.0,98.0,1
8400601,2011-02-18,Extreme Wind,98.0,98.0,1
8400601,2011-02-26,Extreme Wind,117.0,98.0,1
8400601,2011-03-01,Extreme Wind,106.0,98.0,1
8400601,2011-03-08,Extreme Wind,111.0,98.0,1
8400601,2011-04-12,Extreme Wind,109.0,98.0,1
8400601,2011-09-07,Extreme Wind,119.0,98.0,1
8400601,2011-09-16,Extreme Wind,100.0,98.0,1
8400601,2011-09-17,Extreme Wind,98.0,98.0,1
8400601,2011-10-26,Extreme Wind,100.0,98.0,1
8400601,2011-10-27,Extreme Wind,98.0,98.0,1
8400601,2011-10-31,Extreme Wind,106.0,98.0,1
8400601,2011-12-08,Extreme Wind,139.0,98.0,1
8400601,2011-12-09,Extreme Wind,115.0,98.0,1
8400601,2011-12-29,Extreme Wind,120.0,98.0,1
8400601,2011-12-30,Extreme Wind,109.0,98.0,1
8400601,2012-01-14,Extreme Wind,109.0,98.0,1
8400601,2012-02-04,Extreme Wind,100.0,98.0,1
8400601,2012-02-12,Extreme Wind,119.0,98.0,1
8400601,2012-09-11,Extreme Wind,124.0,98.0,1
8400601,2012-10-11,Extreme Wind,102.0,98.0,1
8400601,2012-10-25,Extreme Wind,113.0,98.0,1
8400601,2012-11-06,Extreme Wind,102.0,98.0,1
8400601,2012-11-11,Extreme Wind,98.0,98.0,1
8400601,2012-11-29,Extreme Wind,111.0,98.0,1
8400601,2012-12-09,Extreme Wind,100.0,98.0,1
8400601,2012-12-10,Extreme Wind,107.0,98.0,1
8400601,2012-12-24,Extreme Wind,100.0,98.0,1
8400601,2013-01-11,Extreme Wind,130.0,98.0,1
8400601,2013-01-21,Extreme Wind,111.0,98.0,1
8400601,2013-01-31,Extreme Wind,102.0,98.0,1
8400601,2013-02-01,Extreme Wind,102.0,98.0,1
8400601,2013-02-04,Extreme Wind,122.0,98.0,1
8400601,2013-02-05,Extreme Wind,106.0,98.0,1
8400601,2013-02-07,Extreme Wind,117.0,98.0,1
8400601,2013-03-18,Extreme Wind,98.0,98.0,1
8400601,2013-04-06,Extreme Wind,115.0,98.0,1
8400601,2013-04-07,Extreme Wind,106.0,98.0,1
8400601,2013-11-28,Extreme Wind,106.0,98.0,1
8400601,2013-12-04,Extreme Wind,104.0,98.0,1
8400601,2013-12-19,Extreme Wind,109.0,98.0,1
8400601,2013-12-29,Extreme Wind,98.0,98.0,1
8400601,2014-01-03,Extreme Wind,104.0,98.0,1
8400601,2014-01-04,Extreme Wind,111.0,98.0,1
8400601,2014-01-07,Extreme Wind,109.0,98.0,1
8400601,2014-01-12,Extreme Wind,115.0,98.0,1
8400601,2014-01-15,Extreme Wind,104.0,98.0,1
8400601,2014-01-23,Extreme Wind,98.0,98.0,1
8400601,2014-01-26,Extreme Wind,104.0,98.0,1
8400601,2014-01-27,Extreme Wind,107.0,98.0,1
8400601,2014-01-28,Extreme Wind,98.0,98.0,1
8400601,2014-02-14,Extreme Wind,132.0,98.0,1
8400601,2014-02-15,Extreme Wind,111.0,98.0,1
8400601,2014-02-16,Extreme Wind,120.0,98.0,1
8400601,2014-02-20,Extreme Wind,102.0,98.0,1
8400601,2014-02-21,Extreme Wind,106.0,98.0,1
8400601,2014-02-28,Extreme Wind,115.0,98.0,1
8400601,2014-03-26,Extreme Wind,111.0,98.0,1
